participant,block_i,expected_length,real_length,lengthDiff,trial_i_within_block,next_wave_in,targetMeanColor,distractorMeanColor,clicked_monster_id,correct,rt
17,76,7,11,4,1,0,162,371,0,1,1399
17,76,7,11,4,2,6,162,371,0,1,1180
17,76,7,11,4,3,5,162,371,0,1,1211.99999999988
17,76,7,11,4,4,4,162,371,0,1,1197
17,76,7,11,4,5,3,162,371,0,1,1147
17,76,7,11,4,6,2,162,371,0,1,1316
17,76,7,11,4,7,1,162,371,0,1,1234.00000000012
17,76,7,11,4,8,0,162,371,0,1,1114
17,76,7,11,4,9,0,162,371,0,1,1197
17,76,7,11,4,10,0,162,371,0,1,1144
17,76,7,11,4,11,0,162,371,0,1,1446
17,77,5,1,-4,1,5,284,462,0,1,1481
17,78,7,7,0,1,4,12,242,0,1,1280
17,78,7,7,0,2,6,12,242,0,1,1180
17,78,7,7,0,3,5,12,242,0,1,1082
17,78,7,7,0,4,4,12,242,0,1,1196
17,78,7,7,0,5,3,12,242,0,1,1881
17,78,7,7,0,6,2,12,242,0,1,1315
17,78,7,7,0,7,1,12,242,0,1,1180
17,79,6,8,2,1,0,336,485,0,1,1480
17,79,6,8,2,2,5,336,485,0,1,1133
17,79,6,8,2,3,4,336,485,0,1,1308
17,79,6,8,2,4,3,336,485,0,1,1200
17,79,6,8,2,5,2,336,485,0,1,1198
17,79,6,8,2,6,1,336,485,0,1,1165.99999999988
17,79,6,8,2,7,0,336,485,0,1,1239
17,79,6,8,2,8,0,336,485,0,1,1346
17,80,7,7,0,1,7,260,435,0,1,1150
17,80,7,7,0,2,6,260,435,0,1,1182
17,80,7,7,0,3,5,260,435,0,1,1227.99999999988
17,80,7,7,0,4,4,260,435,0,1,1197.99999999988
17,80,7,7,0,5,3,260,435,0,1,1182
17,80,7,7,0,6,2,260,435,0,1,1281.99999999988
17,80,7,7,0,7,1,260,435,0,1,1232
17,81,7,5,-2,1,0,27,237,0,1,1263
17,81,7,5,-2,2,6,27,237,0,1,1149.99999999988
17,81,7,5,-2,3,5,27,237,0,1,1649
17,81,7,5,-2,4,4,27,237,0,1,1298
17,81,7,5,-2,5,3,27,237,0,1,1133.00000000012
17,82,7,7,0,1,2,151,354,0,1,1198
17,82,7,7,0,2,6,151,354,0,1,1632.99999999988
17,82,7,7,0,3,5,151,354,0,1,1734
17,82,7,7,0,4,4,151,354,0,1,1798
17,82,7,7,0,5,3,151,354,0,1,1150
17,82,7,7,0,6,2,151,354,0,1,1015
17,82,7,7,0,7,1,151,354,0,1,1184.00000000012
17,83,5,4,-1,1,0,191,411,0,1,1348
17,83,5,4,-1,2,4,191,411,0,1,1250
17,83,5,4,-1,3,3,191,411,0,1,1498
17,83,5,4,-1,4,2,191,411,0,1,1682
17,84,5,5,0,1,1,255,433,0,1,1351
17,84,5,5,0,2,4,255,433,0,1,1267
17,84,5,5,0,3,3,255,433,0,1,1267
17,84,5,5,0,4,2,255,433,0,1,1335
17,84,5,5,0,5,1,255,433,0,1,1150
17,85,6,6,0,1,0,169,364,0,1,1266
17,85,6,6,0,2,5,169,364,0,1,1217
17,85,6,6,0,3,4,169,364,0,1,1234.00000000012
17,85,6,6,0,4,3,169,364,0,1,1817.99999999988
17,85,6,6,0,5,2,169,364,0,1,1550
17,85,6,6,0,6,1,169,364,0,1,1105.00000000012
17,86,6,6,0,1,0,264,467,0,1,1383.00000000012
17,86,6,6,0,2,5,264,467,0,1,1199.99999999988
17,86,6,6,0,3,4,264,467,0,1,1183.00000000012
17,86,6,6,0,4,3,264,467,0,1,1448
17,86,6,6,0,5,2,264,467,0,1,1750
17,86,6,6,0,6,1,264,467,0,1,1252.00000000012
17,87,6,3,-3,1,0,4,206,0,1,1485
17,87,6,3,-3,2,5,4,206,0,1,1135
17,87,6,3,-3,3,4,4,206,0,1,1167
17,88,7,7,0,1,3,236,432,0,1,1269.00000000012
17,88,7,7,0,2,6,236,432,0,1,1199
17,88,7,7,0,3,5,236,432,0,1,1202
17,88,7,7,0,4,4,236,432,0,1,1166
17,88,7,7,0,5,3,236,432,0,1,1483
17,88,7,7,0,6,2,236,432,0,1,1216.99999999988
17,88,7,7,0,7,1,236,432,0,1,1201.00000000012
17,89,7,7,0,1,0,220,407,0,1,1185
17,89,7,7,0,2,6,220,407,0,1,1748
17,89,7,7,0,3,5,220,407,0,1,1151
17,89,7,7,0,4,4,220,407,0,1,1301
17,89,7,7,0,5,3,220,407,0,1,1651
17,89,7,7,0,6,2,220,407,0,1,1153.00000000012
17,89,7,7,0,7,1,220,407,0,1,1368
17,90,6,6,0,1,0,196,376,0,1,1169
17,90,6,6,0,2,5,196,376,0,1,1368
17,90,6,6,0,3,4,196,376,0,1,1268
17,90,6,6,0,4,3,196,376,0,1,1201
17,90,6,6,0,5,2,196,376,0,1,1100.00000000012
17,90,6,6,0,6,1,196,376,0,1,1118
17,91,7,4,-3,1,0,98,320,0,1,1283
17,91,7,4,-3,2,6,98,320,0,1,1268
17,91,7,4,-3,3,5,98,320,0,1,1217
17,91,7,4,-3,4,4,98,320,0,1,1118
17,92,5,5,0,1,3,55,281,0,1,1218
17,92,5,5,0,2,4,55,281,0,1,1218
17,92,5,5,0,3,3,55,281,0,1,1150.99999999988
17,92,5,5,0,4,2,55,281,0,1,1202
17,92,5,5,0,5,1,55,281,0,1,1451
17,93,6,4,-2,1,0,161,363,0,1,1653
17,93,6,4,-2,2,5,161,363,0,1,1217
17,93,6,4,-2,3,4,161,363,0,1,1233
17,93,6,4,-2,4,3,161,363,0,1,1133.00000000012
17,94,6,3,-3,1,2,311,537,0,1,1302
17,94,6,3,-3,2,5,311,537,0,1,1101
17,94,6,3,-3,3,4,311,537,0,1,1151
17,95,6,6,0,1,3,339,545,0,1,1132
17,95,6,6,0,2,5,339,545,0,1,1015.99999999988
17,95,6,6,0,3,4,339,545,0,1,1268.00000000012
17,95,6,6,0,4,3,339,545,0,1,1249.00000000012
17,95,6,6,0,5,2,339,545,0,1,1179
17,95,6,6,0,6,1,339,545,0,1,1087.00000000012
17,96,7,6,-1,1,0,292,510,0,1,1183
17,96,7,6,-1,2,6,292,510,0,1,1135.00000000012
17,96,7,6,-1,3,5,292,510,0,1,1220
17,96,7,6,-1,4,4,292,510,0,1,1115
17,96,7,6,-1,5,3,292,510,0,1,1168
17,96,7,6,-1,6,2,292,510,0,1,1382
24,1,7,3,-4,1,7,302,451,0,1,1767.30000000447
24,1,7,3,-4,2,6,302,451,0,1,1332.10000000149
24,1,7,3,-4,3,5,302,451,0,1,1533
24,2,7,7,0,1,4,246,412,0,1,1365.60000000149
24,2,7,7,0,2,6,246,412,0,1,1299.20000000298
24,2,7,7,0,3,5,246,412,0,1,1216.60000000149
24,2,7,7,0,4,4,246,412,0,1,1332.30000000447
24,2,7,7,0,5,3,246,412,0,1,1132.80000000447
24,2,7,7,0,6,2,246,412,0,1,1232.5
24,2,7,7,0,7,1,246,412,0,1,1183.30000000447
24,3,5,6,1,1,0,308,489,0,1,1333.10000000149
24,3,5,6,1,2,4,308,489,0,1,1316.29999999702
24,3,5,6,1,3,3,308,489,0,1,1150.5
24,3,5,6,1,4,2,308,489,0,1,1199.79999999702
24,3,5,6,1,5,1,308,489,0,1,1216.5
24,3,5,6,1,6,0,308,489,0,1,1250.80000000447
24,4,6,8,2,1,6,354,583,0,1,1567.10000000149
24,4,6,8,2,2,5,354,583,0,1,1133.59999999404
24,4,6,8,2,3,4,354,583,0,1,1117.19999999553
24,4,6,8,2,4,3,354,583,0,1,1283.69999999553
24,4,6,8,2,5,2,354,583,0,1,1195.60000000149
24,4,6,8,2,6,1,354,583,0,1,1133.79999999702
24,4,6,8,2,7,0,354,583,0,1,1179.20000000298
24,4,6,8,2,8,0,354,583,0,1,1165.20000000298
24,5,7,9,2,1,7,97,266,0,1,1430.29999999702
24,5,7,9,2,2,6,97,266,0,1,1167
24,5,7,9,2,3,5,97,266,0,1,1683.80000000447
24,5,7,9,2,4,4,97,266,0,1,1249.60000000149
24,5,7,9,2,5,3,97,266,0,1,1333.79999999702
24,5,7,9,2,6,2,97,266,0,1,1282.89999999851
24,5,7,9,2,7,1,97,266,0,1,1283.5
24,5,7,9,2,8,0,97,266,0,1,1166.5
24,5,7,9,2,9,0,97,266,0,1,966.80000000447
24,6,6,6,0,1,6,191,393,0,1,1783.5
24,6,6,6,0,2,5,191,393,0,1,1300.19999999553
24,6,6,6,0,3,4,191,393,0,1,1200.39999999851
24,6,6,6,0,4,3,191,393,0,1,1233.10000000149
24,6,6,6,0,5,2,191,393,0,1,1100.30000000447
24,6,6,6,0,6,1,191,393,0,1,1199.79999999702
24,7,7,10,3,1,0,213,430,0,1,1449.89999999851
24,7,7,10,3,2,6,213,430,0,1,1383.89999999851
24,7,7,10,3,3,5,213,430,0,1,1166.70000000298
24,7,7,10,3,4,4,213,430,,,
24,7,7,10,3,5,3,213,430,0,1,1411.80000000447
24,7,7,10,3,6,2,213,430,,,
24,7,7,10,3,7,1,213,430,0,1,1362.5
24,7,7,10,3,8,0,213,430,0,1,1299.30000000447
24,7,7,10,3,9,0,213,430,0,1,1166.5
24,7,7,10,3,10,0,213,430,0,1,1148.89999999851
24,8,7,7,0,1,7,150,348,0,1,1283.20000000298
24,8,7,7,0,2,6,150,348,0,1,1350.39999999851
24,8,7,7,0,3,5,150,348,0,1,1200
24,8,7,7,0,4,4,150,348,0,1,1183.10000000149
24,8,7,7,0,5,3,150,348,0,1,1016.29999999702
24,8,7,7,0,6,2,150,348,0,1,1182.39999999851
24,8,7,7,0,7,1,150,348,0,1,1182.89999999851
24,9,7,7,0,1,0,260,482,0,1,1216
24,9,7,7,0,2,6,260,482,0,1,1349.60000000149
24,9,7,7,0,3,5,260,482,0,1,1383
24,9,7,7,0,4,4,260,482,0,1,1216.29999999702
24,9,7,7,0,5,3,260,482,0,1,1199.29999999702
24,9,7,7,0,6,2,260,482,0,1,1149.09999999404
24,9,7,7,0,7,1,260,482,0,1,1233
24,10,6,6,0,1,0,163,386,0,1,1483.10000000149
24,10,6,6,0,2,5,163,386,0,1,1249.79999999702
24,10,6,6,0,3,4,163,386,0,1,966.5
24,10,6,6,0,4,3,163,386,0,1,1200
24,10,6,6,0,5,2,163,386,0,1,1316.39999999851
24,10,6,6,0,6,1,163,386,0,1,1352.79999999702
24,11,6,7,1,1,0,339,532,0,1,1082.60000000149
24,11,6,7,1,2,5,339,532,0,1,1182.70000000298
24,11,6,7,1,3,4,339,532,0,1,1415.79999999702
24,11,6,7,1,4,3,339,532,0,1,1266.5
24,11,6,7,1,5,2,339,532,0,1,1232.89999999851
24,11,6,7,1,6,1,339,532,0,1,1284
24,11,6,7,1,7,0,339,532,0,1,1266.29999999702
24,12,5,5,0,1,5,311,494,0,1,1333
24,12,5,5,0,2,4,311,494,0,1,1215.29999999702
24,12,5,5,0,3,3,311,494,0,1,1132.60000000149
24,12,5,5,0,4,2,311,494,0,1,1032.59999999404
24,12,5,5,0,5,1,311,494,0,1,1083.5
24,13,7,9,2,1,0,295,513,0,1,1083.20000000298
24,13,7,9,2,2,6,295,513,0,1,1082.89999999851
24,13,7,9,2,3,5,295,513,0,1,1016
24,13,7,9,2,4,4,295,513,0,1,1066
24,13,7,9,2,5,3,295,513,0,1,1132.80000000447
24,13,7,9,2,6,2,295,513,0,1,1182
24,13,7,9,2,7,1,295,513,0,1,1132.39999999851
24,13,7,9,2,8,0,295,513,0,1,1099.30000000447
24,13,7,9,2,9,0,295,513,0,1,1232.5
24,14,5,6,1,1,5,137,312,0,1,1348.60000000149
24,14,5,6,1,2,4,137,312,0,1,1466.10000000149
24,14,5,6,1,3,3,137,312,0,1,1099.70000000298
