participant,block,trial_number,t1_ori,t2_ori,t3_ori,target_position,cue_type,real_target_position,start_ori,resp_ori,error,abs_err,target_ori,diff_to_next,diff_to_prev
7,1,135,23.17,-0.43,-51.48,1,valid,1,159,28,4.82999999999998,4.82999999999998,23.17,23.6,
7,1,136,12.3,29.42,-75.98,3,valid,3,153,-68,7.98000000000002,7.98000000000002,-75.98,,74.6
7,1,137,78.32,73.28,-57.15,2,neutral,1,161,74,-4.31999999999999,4.31999999999999,78.32,5.03999999999999,
7,1,138,-52.48,-0.86,20.39,1,invalid,3,30,-55,-75.39,75.39,20.39,,21.25
7,1,139,-58.86,-6.65,33.01,3,valid,3,28,-15,-48.01,48.01,33.01,,39.66
7,1,140,41.58,63.07,-6.1,1,valid,1,131,43,1.42000000000002,1.42000000000002,41.58,-21.49,
7,1,141,39.57,60.78,86.17,3,valid,3,91,82,-4.17000000000002,4.17000000000002,86.17,,25.39
7,1,142,-63.44,11.33,-16,3,valid,3,123,-38,-22,22,-16,,-27.33
7,1,143,58.68,28.12,59.64,3,neutral,1,122,52,-6.68000000000001,6.68000000000001,58.68,30.56,
7,1,144,-66.91,15.56,-85.75,1,invalid,3,155,-80,5.75,5.75,-85.75,,78.69
7,1,145,60.29,16.43,-26.99,3,valid,3,138,-34,-7.00999999999999,7.00999999999999,-26.99,,-43.42
7,1,146,-25.54,7.72,84.33,1,invalid,2,60,65,57.28,57.28,7.72,-76.61,33.26
7,1,147,66.06,-40.84,10.18,3,invalid,1,40,24,-42.06,42.06,66.06,-73.1,
7,1,148,68.45,-27.94,-30.2,3,valid,3,137,-39,-8.80000000000001,8.80000000000001,-30.2,,-2.26
7,1,149,-84.18,73.56,-32.25,1,invalid,2,17,80,6.44,6.44,73.56,-74.19,-22.26
7,1,150,-10.62,39.71,-21.6,3,invalid,1,60,18,28.62,28.62,-10.62,-50.33,
9,0,1,-74.28,-34.01,-36.86,1,valid,1,64,26,-79.72,79.72,-74.28,-40.27,
9,0,2,-9.12,-75.44,59.31,2,valid,2,14,-80,-4.56,4.56,-75.44,45.25,-66.32
9,0,3,8.51,-54.36,55.75,1,valid,1,46,15,6.49000000000001,6.49000000000001,8.51,62.87,
9,0,4,25.94,81.82,40.69,1,invalid,2,157,27,-54.82,54.82,81.82,41.13,55.88
9,0,5,-20.97,57.28,-84.05,2,valid,2,8,-75,47.72,47.72,57.28,-38.67,78.25
9,0,6,-70.85,-61.27,68.14,1,valid,1,106,-60,10.85,10.85,-70.85,-9.57999999999999,
9,0,7,-66.42,-48.16,-78.76,2,neutral,2,110,-59,-10.84,10.84,-48.16,30.6,18.26
9,0,8,68.85,-87.51,54.8,2,invalid,1,33,55,-13.85,13.85,68.85,-23.64,
9,0,9,-66.44,18.93,-19.41,3,invalid,1,160,-86,-19.56,19.56,-66.44,-85.37,
9,0,10,-55.44,-23.45,-12.23,3,valid,3,90,1,13.23,13.23,-12.23,,11.22
9,0,11,61.36,43.02,-64.51,2,invalid,1,37,42,-19.36,19.36,61.36,18.34,
9,0,12,71.08,61.66,-10.08,3,neutral,2,6,53,-8.65999999999997,8.65999999999997,61.66,71.74,-9.42000000000001
9,0,13,-72.62,-4.54,-18.7,1,neutral,3,153,-9,9.69999999999999,9.69999999999999,-18.7,,-14.16
9,0,14,-59.26,78.51,-27.33,3,valid,3,72,-27,0.329999999999984,0.329999999999984,-27.33,,74.16
9,0,15,29.95,-50.91,20.01,1,neutral,2,179,74,-55.09,55.09,-50.91,-70.92,-80.86
9,1,1,57.23,-63.33,-48.06,2,neutral,3,146,-54,-5.94,5.94,-48.06,,15.27
9,1,2,49.57,-4.58,10.43,1,neutral,3,8,10,-0.430000000000007,0.430000000000007,10.43,,15.01
9,1,3,3.03,7.26,36.52,1,invalid,2,0,28,20.74,20.74,7.26,-29.26,4.23
9,1,4,48.83,-58.53,48.26,3,valid,3,23,56,7.74000000000001,7.74000000000001,48.26,,-73.21
9,1,5,25.38,74.34,-84.49,3,invalid,2,116,-83,22.66,22.66,74.34,-21.17,48.96
9,1,6,-2.03,-66.51,28.31,1,valid,1,2,0,2.02999999999997,2.02999999999997,-2.03,64.48,
9,1,7,-26.16,-31.89,-78.07,1,valid,1,12,-27,-0.840000000000032,0.840000000000032,-26.16,5.73,
9,1,8,-26.66,14.53,-8.84,3,valid,3,8,-20,-11.16,11.16,-8.84,,-23.37
9,1,9,-13.89,80.96,-18.55,1,valid,1,130,-84,-70.11,70.11,-13.89,85.15,
9,1,10,-37.47,82.66,-56.93,3,neutral,1,177,70,-72.53,72.53,-37.47,59.87,
9,1,11,26.69,25.22,12.88,1,valid,1,139,13,-13.69,13.69,26.69,1.47,
9,1,12,47.38,-4.51,-84.07,3,neutral,3,159,-72,12.07,12.07,-84.07,,-79.56
9,1,13,-78.8,51.35,61.12,3,invalid,2,76,67,15.65,15.65,51.35,-9.77,-49.85
9,1,14,-8.23,-54.83,-88.66,2,invalid,3,164,-82,6.65999999999997,6.65999999999997,-88.66,,-33.83
9,1,15,-51.55,-1.88,-46.16,1,valid,1,8,-33,18.55,18.55,-51.55,-49.67,
9,1,16,26.4,-42.28,56.83,1,valid,1,8,43,16.6,16.6,26.4,68.68,
9,1,17,12.96,83,33.54,1,valid,1,66,12,-0.960000000000036,0.960000000000036,12.96,-70.04,
9,1,18,-19.16,55.08,9.59,3,valid,3,8,20,10.41,10.41,9.59,,-45.49
9,1,19,-67.59,20.49,11.3,1,invalid,2,132,-56,-76.49,76.49,20.49,9.19,88.08
9,1,20,-89.07,-26.34,-18.04,2,valid,2,143,-24,2.34000000000003,2.34000000000003,-26.34,-8.30000000000001,62.73
9,1,21,-67.63,-43.61,-25.66,2,neutral,3,68,-22,3.65999999999997,3.65999999999997,-25.66,,17.95
9,1,22,87.91,-62.62,77.34,1,valid,1,139,-89,3.09,3.09,87.91,-29.47,
9,1,23,16.14,-20.29,21,3,valid,3,57,26,5,5,21,,41.29
9,1,24,-47.77,43.28,-76.59,2,valid,2,105,-69,67.72,67.72,43.28,-60.13,-88.95
9,1,25,41.16,-1.26,70.95,3,valid,3,148,72,1.05000000000001,1.05000000000001,70.95,,72.21
9,1,26,-80.99,-51.72,83.25,1,valid,1,49,-80,0.990000000000009,0.990000000000009,-80.99,-29.27,
9,1,27,22.66,30.54,79.76,2,valid,2,44,14,-16.54,16.54,30.54,-49.22,7.87999999999999
9,1,28,-72.06,76.18,54.17,1,valid,1,142,-83,-10.94,10.94,-72.06,31.76,
9,1,29,-30.94,-62.74,-23.58,3,valid,3,57,-39,-15.42,15.42,-23.58,,39.16
9,1,30,78.27,83.59,78.42,3,valid,3,50,75,-3.42000000000002,3.42000000000002,78.42,,-5.17
9,1,31,-62.56,-73.24,14.44,2,invalid,1,94,-65,-2.44,2.44,-62.56,10.68,
9,1,32,1.36,-19.41,23.77,2,valid,2,82,26,45.41,45.41,-19.41,-43.18,-20.77
9,1,33,3.53,26.14,79.29,3,neutral,2,101,59,32.86,32.86,26.14,-53.15,22.61
9,1,34,31.94,12.76,-40.26,1,valid,1,122,2,-29.94,29.94,31.94,19.18,
9,1,35,-15.97,76.65,-10.24,2,neutral,1,14,-3,12.97,12.97,-15.97,87.38,
9,1,36,-40.95,89.81,-25.47,3,neutral,3,20,-31,-5.52999999999997,5.52999999999997,-25.47,,64.72
9,1,37,-29.34,-10.76,14.26,3,valid,3,120,26,11.74,11.74,14.26,,25.02
9,1,38,43.66,-29.86,-47.6,2,valid,2,131,-20,9.86000000000001,9.86000000000001,-29.86,17.74,-73.52
9,1,39,-24.77,-68.92,48.8,2,invalid,1,129,-78,-53.23,53.23,-24.77,44.15,
9,1,40,74.53,15.18,28.11,2,neutral,1,46,-80,25.47,25.47,74.53,59.35,
9,1,41,-82.12,82.47,-44.01,2,valid,2,18,-86,11.53,11.53,82.47,-53.52,-15.41
9,1,42,44.71,-52.67,68.92,1,invalid,3,155,81,12.08,12.08,68.92,,-58.41
9,1,43,81.25,-59.88,-25.86,2,invalid,3,50,9,34.86,34.86,-25.86,,34.02
9,1,44,-21.73,54.66,75.68,1,valid,1,0,13,34.73,34.73,-21.73,-76.39,
9,1,45,-62.15,22.37,23.41,1,valid,1,101,-53,9.14999999999998,9.14999999999998,-62.15,-84.52,
9,1,46,-58.07,-73.09,-42.14,1,neutral,3,40,-37,5.13999999999999,5.13999999999999,-42.14,,30.95
9,1,47,-82.26,-43.17,-2.32,3,valid,3,164,2,4.31999999999999,4.31999999999999,-2.32,,40.85
9,1,48,56.21,60.39,52.55,3,neutral,3,69,59,6.44999999999999,6.44999999999999,52.55,,-7.84000000000001
9,1,49,-6.45,45.09,-42.88,3,invalid,1,80,58,64.45,64.45,-6.45,-51.54,
9,1,50,0.84,-89.82,-86.99,3,neutral,1,150,-3,-3.84000000000003,3.84000000000003,0.84,-89.34,
9,1,51,-50.33,49.74,-41.42,2,valid,2,133,57,7.25999999999999,7.25999999999999,49.74,-88.84,-79.93
9,1,52,50.5,-25.43,16.63,1,valid,1,18,45,-5.5,5.5,50.5,75.93,
9,1,53,64.29,12.95,-38.92,3,neutral,3,92,-40,-1.07999999999998,1.07999999999998,-38.92,,-51.87
9,1,54,-27.17,-79.21,-27.8,2,valid,2,34,-62,17.21,17.21,-79.21,-51.41,-52.04
9,1,55,-1.39,3.69,31.8,3,valid,3,155,28,-3.80000000000001,3.80000000000001,31.8,,28.11
9,1,56,53.58,-82.66,33.14,1,valid,1,58,26,-27.58,27.58,53.58,-43.76,
9,1,57,-12.36,85.02,7.98,2,neutral,3,100,6,-1.98000000000002,1.98000000000002,7.98,,-77.04
9,1,58,66.11,-18.98,-54.8,2,valid,2,71,-40,-21.02,21.02,-18.98,35.82,-85.09
9,1,59,40.22,1.67,69.53,3,valid,3,41,56,-13.53,13.53,69.53,,67.86
9,1,60,57.73,28.75,86.5,3,invalid,2,131,58,29.25,29.25,28.75,-57.75,-28.98
9,1,61,-16.22,-55.8,-87.6,3,valid,3,174,-89,-1.39999999999998,1.39999999999998,-87.6,,-31.8
9,1,62,60.13,77.48,-48.44,2,valid,2,68,78,0.519999999999982,0.519999999999982,77.48,-54.08,17.35
9,1,63,32.03,84.92,-82.05,2,invalid,1,21,68,35.97,35.97,32.03,-52.89,
9,1,64,36.91,-74.19,-62.43,3,valid,3,75,-61,1.43000000000001,1.43000000000001,-62.43,,11.76
9,1,65,-85.84,8.55,24.65,3,invalid,1,93,-62,23.84,23.84,-85.84,85.61,
9,1,66,-39.07,79.9,-81.25,2,valid,2,43,75,-4.89999999999998,4.89999999999998,79.9,-18.85,-61.03
9,1,67,-25.66,7.52,-68.53,2,valid,2,41,-71,-78.52,78.52,7.52,76.05,33.18
9,1,68,-16.58,-42.3,12.29,2,valid,2,94,5,47.3,47.3,-42.3,-54.59,-25.72
9,1,69,30.14,19.51,86.98,2,valid,2,123,15,-4.50999999999999,4.50999999999999,19.51,-67.47,-10.63
9,1,70,-7.39,-50.34,-18.05,2,valid,2,178,-40,10.34,10.34,-50.34,-32.29,-42.95
9,1,71,-12.78,-58.9,84.97,2,valid,2,114,-75,-16.1,16.1,-58.9,36.13,-46.12
9,1,72,-60.03,-27.29,-48.62,3,valid,3,47,-64,-15.38,15.38,-48.62,,-21.33
9,1,73,-7.76,-82.25,-83.76,2,valid,2,9,-70,12.25,12.25,-82.25,1.51000000000001,-74.49
9,1,74,53.21,-74.05,78.2,2,valid,2,135,-77,-2.94999999999999,2.94999999999999,-74.05,27.75,52.74
9,1,75,-44.94,11.9,16.51,1,invalid,3,83,20,3.49000000000001,3.49000000000001,16.51,,4.61000000000001
9,1,76,-54.08,-9.15,14.58,1,neutral,2,12,16,25.15,25.15,-9.15,-23.73,44.93
9,1,77,39.83,-41.79,29.81,3,valid,3,173,-39,-68.81,68.81,29.81,,71.6
9,1,78,-51.68,-47.4,89.38,1,valid,1,79,-61,-9.31999999999999,9.31999999999999,-51.68,-4.28,
9,1,79,-10.61,66.16,-87.44,1,invalid,3,94,88,-4.56,4.56,-87.44,,26.4
9,1,80,23.04,0.18,-34.13,1,valid,1,25,-62,-85.04,85.04,23.04,22.86,
9,1,81,-64.04,18.55,-20.2,3,valid,3,74,-26,-5.80000000000001,5.80000000000001,-20.2,,-38.75
9,1,82,-13.38,-30.51,-22.66,2,valid,2,155,-40,-9.49000000000001,9.49000000000001,-30.51,-7.85000000000001,-17.13
9,1,83,-35.85,-39.86,40.03,2,valid,2,108,-33,6.86000000000001,6.86000000000001,-39.86,-79.89,-4.01000000000001
9,1,84,-40.8,66.93,7.56,3,valid,3,37,13,5.44,5.44,7.56,,-59.37
9,1,85,80.73,43.16,58.96,1,valid,1,130,62,-18.73,18.73,80.73,37.57,
9,1,86,-73.1,-1.16,-30.44,2,valid,2,32,-51,-49.84,49.84,-1.16,29.28,71.94
9,1,87,22.78,-50.21,-58.33,3,invalid,1,122,-79,78.22,78.22,22.78,72.99,
9,1,88,33.68,-17.74,72.97,3,valid,3,163,80,7.02999999999997,7.02999999999997,72.97,,-89.29
9,1,89,-32.66,88.95,48.17,1,invalid,3,135,73,24.83,24.83,48.17,,-40.78
9,1,90,-36.32,-63.23,50.84,2,valid,2,34,-82,-18.77,18.77,-63.23,65.93,-26.91
9,1,91,42.16,20.63,46.86,1,neutral,3,65,50,3.13999999999999,3.13999999999999,46.86,,26.23
9,1,92,14.89,62.36,0.53,1,neutral,2,38,80,17.64,17.64,62.36,61.83,47.47
9,1,93,7.92,1.98,63.03,3,valid,3,130,73,9.97000000000003,9.97000000000003,63.03,,61.05
9,1,94,29.82,69.25,7.62,3,valid,3,64,19,11.38,11.38,7.62,,-61.63
9,1,95,35.4,-82.75,86.85,1,valid,1,165,87,51.6,51.6,35.4,-61.85,
9,1,96,-55.16,-45.78,-89.72,1,neutral,1,141,-73,-17.84,17.84,-55.16,-9.37999999999999,
9,1,97,-30.36,-38.57,0.14,2,valid,2,17,-11,27.57,27.57,-38.57,-38.71,-8.21
9,1,98,-68.81,-59.2,-40.04,2,invalid,3,73,-43,-2.96000000000004,2.96000000000004,-40.04,,19.16
9,1,99,12.52,18.91,-72.17,1,invalid,2,33,14,-4.90999999999997,4.90999999999997,18.91,-88.92,6.39
9,1,100,-77.55,-44.22,73.97,1,invalid,3,176,61,-12.97,12.97,73.97,,-61.81
9,1,101,19.48,-16.21,57.53,2,valid,2,121,-16,0.210000000000036,0.210000000000036,-16.21,-73.74,-35.69
9,1,102,32.08,50.14,-55.91,3,neutral,1,150,57,24.92,24.92,32.08,-18.06,
9,1,103,63.97,-22.22,-89.12,1,valid,1,34,82,18.03,18.03,63.97,86.19,
9,1,104,-38.31,68.94,33.33,2,invalid,1,0,-34,4.31,4.31,-38.31,72.75,
9,1,105,74.91,64.94,52.88,1,valid,1,84,71,-3.90999999999997,3.90999999999997,74.91,9.97,
9,1,106,63.73,-71.29,-83.62,3,valid,3,99,-75,8.62000000000001,8.62000000000001,-83.62,,-12.33
9,1,107,-61.35,-2.68,44.06,1,valid,1,125,-56,5.35000000000002,5.35000000000002,-61.35,-58.67,
9,1,108,-10.46,11.33,46.89,3,valid,3,16,-125,8.11000000000001,8.11000000000001,46.89,,35.56
9,1,109,53.46,-3.35,-61.62,2,invalid,1,47,-16,-69.46,69.46,53.46,56.81,
9,1,110,-40.45,-26.74,-84.4,3,invalid,2,76,-19,7.74000000000001,7.74000000000001,-26.74,57.66,13.71
9,1,111,-66.68,65.46,88.53,2,invalid,1,66,-74,-7.31999999999999,7.31999999999999,-66.68,47.86,
9,1,112,-36.87,-75.55,-16.61,3,invalid,1,5,-66,-29.13,29.13,-36.87,38.68,
9,1,113,-70.8,78.51,-71.25,3,valid,3,118,-76,-4.75,4.75,-71.25,,30.24
9,1,114,-19.29,-73.08,7.89,1,valid,1,85,-18,1.28999999999996,1.28999999999996,-19.29,53.79,
9,1,115,-31.06,41,33.49,3,neutral,3,45,37,3.50999999999999,3.50999999999999,33.49,,-7.50999999999999
9,1,116,71.17,74.77,-47.36,3,valid,3,142,-29,18.36,18.36,-47.36,,57.87
9,1,117,-25.09,22.65,72.09,3,invalid,1,167,72,-82.91,82.91,-25.09,-47.74,
9,1,118,-10.97,-87.1,59.92,1,invalid,2,84,-51,36.1,36.1,-87.1,32.98,-76.13
9,1,119,85.12,-5.43,-36.11,2,neutral,3,34,-45,-8.88999999999999,8.88999999999999,-36.11,,-30.68
9,1,120,-35,-8.83,-12.75,3,valid,3,133,-24,-11.25,11.25,-12.75,,-3.92
9,1,121,24.08,-23.68,-85.12,2,valid,2,135,-44,-20.32,20.32,-23.68,61.44,-47.76
9,1,122,-41.99,18.09,44.63,3,valid,3,130,62,17.37,17.37,44.63,,26.54
9,1,123,74.05,43.42,21.12,2,neutral,3,1,39,17.88,17.88,21.12,,-22.3
9,1,124,21.12,60.05,-78.25,2,valid,2,11,79,18.95,18.95,60.05,-41.7,38.93
9,1,125,79.26,-48.05,13.54,1,valid,1,154,15,-64.26,64.26,79.26,-52.69,
9,1,126,-61.74,35.2,-53.69,3,valid,3,176,-60,-6.31,6.31,-53.69,,-88.89
9,1,127,-8.28,77.33,76.06,1,valid,1,134,-68,-59.72,59.72,-8.28,-85.61,
9,1,128,26.61,1.63,52.67,3,invalid,2,11,-66,-67.63,67.63,1.63,-51.04,-24.98
9,1,129,66.63,12.76,76.23,2,neutral,1,35,78,11.37,11.37,66.63,53.87,
9,1,130,17.57,32.37,-26.88,3,neutral,3,86,-28,-1.12,1.12,-26.88,,-59.25
9,1,131,-73.44,-28.82,12.58,2,neutral,2,109,-17,11.82,11.82,-28.82,-41.4,44.62
9,1,132,42.98,-9.43,-47.05,3,valid,3,74,-51,-3.94999999999999,3.94999999999999,-47.05,,-37.62
9,1,133,46.15,-15.29,-8.24,1,neutral,1,102,-46,87.85,87.85,46.15,61.44,
9,1,134,-74.67,51.94,80.34,2,valid,2,14,73,21.06,21.06,51.94,-28.4,-53.39
9,1,135,-65.06,-7.68,-44.21,1,neutral,3,87,-34,10.21,10.21,-44.21,,-36.53
9,1,136,-57.78,-5.4,-61.81,2,valid,2,151,11,16.4,16.4,-5.4,56.41,52.38
9,1,137,-54,49.59,57.44,2,valid,2,57,66,16.41,16.41,49.59,-7.85,-76.41
9,1,138,69.92,-13.55,84.38,1,valid,1,10,86,16.08,16.08,69.92,83.47,
9,1,139,51.25,-20.09,-12.01,3,valid,3,165,-4,8.00999999999999,8.00999999999999,-12.01,,8.08000000000001
9,1,140,37.93,-23.77,87.93,1,neutral,1,107,-52,-89.93,89.93,37.93,61.7,
9,1,141,8.9,-63.11,-10.16,1,neutral,3,56,-14,-3.84000000000003,3.84000000000003,-10.16,,52.95
9,1,142,-33.28,-4.17,67.1,2,neutral,2,162,-23,-18.83,18.83,-4.17,-71.27,29.11
9,1,143,15.03,30.49,74.44,3,valid,3,121,82,7.56,7.56,74.44,,43.95
9,1,144,83.33,-15.07,61.35,1,valid,1,52,84,0.670000000000016,0.670000000000016,83.33,-81.6,
9,1,145,35.85,14.3,85.74,1,valid,1,143,40,4.14999999999998,4.14999999999998,35.85,21.55,
9,1,146,40.61,-20.89,-2.71,1,valid,1,54,75,34.39,34.39,40.61,61.5,
9,1,147,-18.06,49.78,-89.95,2,invalid,1,61,-48,-29.94,29.94,-18.06,-67.84,
9,1,148,70.21,89.31,-19.29,2,valid,2,4,-85,5.69,5.69,89.31,-71.4,19.1
9,1,149,64.38,58.86,-40.7,1,valid,1,97,62,-2.38,2.38,64.38,5.51999999999999,
9,1,150,8.62,-32.63,-71.69,1,invalid,3,17,63,-45.31,45.31,-71.69,,-39.06
10,0,1,13.49,11.52,-89.18,1,valid,1,51,89,75.51,75.51,13.49,1.97,
10,0,2,11.25,27.44,63.09,3,valid,3,45,13,-50.09,50.09,63.09,,35.65
10,0,3,-41.14,66.23,-64.19,1,valid,1,170,22,63.14,63.14,-41.14,72.63,
10,0,4,25.65,18.14,76.58,2,valid,2,155,18,-0.139999999999986,0.139999999999986,18.14,-58.44,-7.50999999999999
10,0,5,-2.32,63.09,-27.47,1,neutral,2,56,-20,-83.09,83.09,63.09,-89.44,65.41
10,0,6,15.66,5.33,-17.49,1,valid,1,106,-18,-33.66,33.66,15.66,10.33,
10,0,7,-40.7,64.68,55.86,3,valid,3,9,7,-48.86,48.86,55.86,,-8.82000000000001
10,0,8,25.85,35.91,-42.85,3,invalid,1,149,23,-2.85000000000002,2.85000000000002,25.85,-10.06,
10,0,9,50.48,84.04,-7.08,2,valid,2,84,5,-79.04,79.04,84.04,-88.88,33.56
10,0,10,-1.27,-82.67,-72.66,1,valid,1,167,60,61.27,61.27,-1.27,81.4,
10,0,11,73.39,76.47,-67.59,2,valid,2,157,55,-21.47,21.47,76.47,-35.94,3.08
10,0,12,-84.35,70.45,-75.31,3,valid,3,23,-79,-3.69,3.69,-75.31,,34.24
10,0,13,-41.51,70.8,39.59,1,neutral,1,109,15,56.51,56.51,-41.51,67.69,
10,0,14,22.15,-29.64,-60.75,2,invalid,3,127,-72,-11.25,11.25,-60.75,,-31.11
10,0,15,-87.4,19.25,-16.97,2,invalid,3,87,20,36.97,36.97,-16.97,,-36.22
10,1,1,3.08,-83.15,-23.54,2,valid,2,13,-51,32.15,32.15,-83.15,-59.61,-86.23
10,1,2,-1.3,65.06,5.2,1,valid,1,108,2,3.30000000000001,3.30000000000001,-1.3,-66.36,
10,1,3,60.86,6.6,-10.88,3,valid,3,151,-14,-3.12,3.12,-10.88,,-17.48
10,1,4,76.67,-75.59,28.72,3,neutral,1,45,-89,14.33,14.33,76.67,-27.74,
10,1,5,-49.41,-44.27,20.48,1,neutral,3,11,-38,-58.48,58.48,20.48,,64.75
10,1,6,41.71,27.16,-32.45,3,valid,3,59,-47,-14.55,14.55,-32.45,,-59.61
10,1,7,-65.03,-2.43,5.33,3,neutral,2,129,12,14.43,14.43,-2.43,-7.76,62.6
10,1,8,-15.62,-65.37,56.72,3,valid,3,90,57,0.279999999999973,0.279999999999973,56.72,,-57.91
10,1,9,-48.41,-16.36,-56.21,1,valid,1,43,-62,-13.59,13.59,-48.41,-32.05,
10,1,10,67.97,-61.57,47.96,2,valid,2,74,-63,-1.43000000000001,1.43000000000001,-61.57,70.47,50.46
10,1,11,56.79,89.39,-68.08,2,valid,2,53,89,-0.389999999999986,0.389999999999986,89.39,-22.53,32.6
10,1,12,35.47,-5.73,-68.94,2,valid,2,104,-34,-28.27,28.27,-5.73,63.21,-41.2
10,1,13,-7.3,-34.3,-27.36,2,valid,2,103,-49,-14.7,14.7,-34.3,-6.94,-27
10,1,14,55.66,39.26,4.85,2,valid,2,58,38,-1.25999999999999,1.25999999999999,39.26,34.41,-16.4
10,1,15,-39.12,6.07,21.76,1,neutral,1,79,0,39.12,39.12,-39.12,-45.19,
10,1,16,-26.67,52.61,18.85,1,valid,1,65,-40,-13.33,13.33,-26.67,-79.28,
10,1,17,-61.58,-46.98,10.53,1,valid,1,100,-73,-11.42,11.42,-61.58,-14.6,
10,1,18,35.45,-71.81,-39.49,1,neutral,1,13,-42,-77.45,77.45,35.45,-72.74,
10,1,19,81.81,49.97,-30.19,3,valid,3,57,-45,-14.81,14.81,-30.19,,-80.16
10,1,20,19.81,60.63,30.57,1,valid,1,66,39,19.19,19.19,19.81,-40.82,
10,1,21,41.86,-42.19,-43.16,1,valid,1,101,55,13.14,13.14,41.86,84.05,
10,1,22,43.64,37.47,13.72,2,valid,2,77,-65,77.53,77.53,37.47,23.75,-6.17
10,1,23,80.63,-85.05,33.42,1,invalid,2,48,74,-20.95,20.95,-85.05,61.53,14.32
10,1,24,36.33,26.7,33.34,3,valid,3,25,22,-11.34,11.34,33.34,,6.64000000000001
10,1,25,9.32,-10.68,55.71,1,valid,1,134,73,63.68,63.68,9.32,20,
10,1,26,85.91,76.84,-11.72,3,valid,3,50,-8,3.72000000000003,3.72000000000003,-11.72,,-88.56
10,1,27,35.41,51.04,-11.39,1,valid,1,114,24,-11.41,11.41,35.41,-15.63,
10,1,28,-49.25,52.93,56.77,2,valid,2,142,29,-23.93,23.93,52.93,-3.83999999999999,-77.82
10,1,29,-1,-41.83,65.5,3,valid,3,108,23,-42.5,42.5,65.5,,-72.67
10,1,30,0.01,66.66,-41.15,2,valid,2,148,-38,75.34,75.34,66.66,-72.19,66.65
10,1,31,-44.04,34.81,63.01,3,valid,3,179,62,-1.00999999999999,1.00999999999999,63.01,,28.2
10,1,32,-29.24,16.04,-41.1,1,neutral,3,117,-1,40.1,40.1,-41.1,,-57.14
10,1,33,78.44,-42.03,40.58,3,valid,3,171,43,2.42000000000002,2.42000000000002,40.58,,82.61
10,1,34,-18.07,2.86,76.98,3,invalid,2,63,84,81.14,81.14,2.86,-74.12,20.93
10,1,35,48.74,65.1,3.02,3,neutral,3,117,80,76.98,76.98,3.02,,-62.08
10,1,36,2.6,-15.31,9.91,3,valid,3,155,10,0.0900000000000318,0.0900000000000318,9.91,,25.22
10,1,37,62.98,-60.39,-36.76,1,valid,1,120,13,-49.98,49.98,62.98,-56.63,
10,1,38,2.15,65.6,-85.63,2,neutral,3,74,-74,11.63,11.63,-85.63,,28.77
10,1,39,-79.54,27.94,12.14,1,valid,1,50,-81,-1.45999999999998,1.45999999999998,-79.54,72.52,
10,1,40,-47.03,6.59,55.36,1,invalid,2,149,-46,-52.59,52.59,6.59,-48.77,53.62
10,1,41,-57.11,65.74,0.7,1,valid,1,94,64,-58.89,58.89,-57.11,57.15,
10,1,42,-1.57,-78.28,-47,3,invalid,2,91,-65,13.28,13.28,-78.28,-31.28,-76.71
10,1,43,-81.34,7.77,51.34,2,neutral,3,153,-28,-79.34,79.34,51.34,,43.57
10,1,44,82.09,29.24,-2.01,2,invalid,3,59,39,41.01,41.01,-2.01,,-31.25
10,1,45,-86.33,82.32,-79.22,3,valid,3,37,-50,29.22,29.22,-79.22,,18.46
10,1,46,75.41,-72.2,-75.94,3,neutral,2,171,-74,-1.80000000000001,1.80000000000001,-72.2,3.74,32.39
10,1,47,43.97,-74.82,-38.24,3,valid,3,54,-45,-6.75999999999999,6.75999999999999,-38.24,,36.58
10,1,48,35.41,44.83,-59.06,1,valid,1,110,18,-17.41,17.41,35.41,-9.42,
10,1,49,44.57,-72.18,-25.58,1,valid,1,24,36,-8.56999999999999,8.56999999999999,44.57,-63.25,
10,1,50,-51.48,-73.85,-28.65,3,valid,3,88,-45,-16.35,16.35,-28.65,,45.2
10,1,51,-8.48,79.88,28.41,3,neutral,2,15,-88,12.12,12.12,79.88,51.47,88.36
10,1,52,-84.62,4.35,68.53,2,valid,2,65,55,50.65,50.65,4.35,-64.18,88.97
10,1,53,39.07,63.05,-9.41,2,valid,2,112,46,-17.05,17.05,63.05,72.46,23.98
10,1,54,25.37,-22.32,88.63,2,neutral,2,178,-48,-25.68,25.68,-22.32,69.05,-47.69
10,1,55,-72.35,14.16,-81.91,1,invalid,3,42,-58,23.91,23.91,-81.91,,83.93
10,1,56,14.48,-57.39,-0.03,2,valid,2,103,-48,9.38999999999999,9.38999999999999,-57.39,-57.36,-71.87
10,1,57,-19.56,-81.9,-77.3,3,invalid,1,67,-66,-46.44,46.44,-19.56,62.34,
10,1,58,-37.62,14.57,28.36,2,invalid,1,30,10,47.62,47.62,-37.62,-52.19,
10,1,59,-30.1,-28.58,86.81,3,valid,3,83,64,-22.81,22.81,86.81,,-64.61
10,1,60,54.95,-84.07,7.77,2,neutral,2,104,-88,-3.93000000000001,3.93000000000001,-84.07,88.16,40.98
10,1,61,85.7,-36.97,16.56,1,valid,1,145,-88,6.30000000000001,6.30000000000001,85.7,-57.33,
10,1,62,-49.18,-14.62,-13.6,1,invalid,2,13,-56,-41.38,41.38,-14.62,-1.02,34.56
10,1,63,-34.26,44.4,18.14,1,invalid,2,165,-37,-81.4,81.4,44.4,26.26,78.66
