participant,vviq,block,trial_number,similarity_bin,target_color,distr_color,td_dist,left_color,right_color,target_noise,distr_noise,target_x,distr_x,cue_n,cue_pos,cued_color,resp_color,error,abs_err,noise,be_c,abs_be_c,bias_to_distr_raw,bias_to_distr_corr
S33,48,2,137,135,-40.68,92.95,133.63,92.95,-40.68,high,low,-300,300,2,300,-40.68,192,-127.32,127.32,high - low,-127.964117974673,127.964117974673,-127.32,-127.964117974673
S33,48,2,138,45,-179.62,138.14,-42.24,138.14,180.38,high,low,-300,300,2,300,180.38,189,8.62000000000001,8.62000000000001,high - low,8.46643058463019,8.46643058463019,-8.62000000000001,-8.46643058463019
S33,48,2,139,135,-23.71,111.3,135.01,-23.71,111.3,low,high,300,-300,2,-300,-23.71,-11,12.71,12.71,low - high,12.065882025327,12.065882025327,12.71,12.065882025327
S33,48,2,140,20,122.91,140.3,17.39,122.91,140.3,low,low,300,-300,2,-300,122.91,118,-4.91000000000008,4.91000000000008,low - low,-3.67542328034594,3.67542328034594,-4.91000000000008,-3.67542328034594
S33,48,2,141,20,-27.1599999999999,-45.4599999999999,-18.3,314.54,332.84,high,high,-300,300,2,300,332.84,335,2.15999999999997,2.15999999999997,high - high,3.3945767196541,3.3945767196541,-2.15999999999997,-3.3945767196541
S33,48,2,142,135,-121.72,13.11,134.83,13.11,-121.72,low,low,-300,300,2,300,-121.72,243,4.72000000000003,4.72000000000003,low - low,4.07588202532699,4.07588202532699,4.72000000000003,4.07588202532699
S33,48,2,143,20,99.93,118.85,18.92,118.85,99.93,high,low,-300,300,2,300,99.93,118,18.0699999999999,18.0699999999999,high - low,19.3045767196541,19.3045767196541,18.0699999999999,19.3045767196541
S33,48,2,144,20,35.38,54.93,19.55,54.93,35.38,high,low,-300,300,2,300,35.38,32,-3.38,3.38,high - low,-2.14542328034586,2.14542328034586,-3.38,-2.14542328034586
S10,39,0,1,45,-106.07,-61.43,44.64,253.93,298.57,low,high,-300,300,1,-300,253.93,232,-21.9300000000001,21.9300000000001,low - high,-20.2160029758925,20.2160029758925,-21.9300000000001,-20.2160029758925
S10,39,0,2,45,174.77,-141.04,44.19,218.96,174.77,high,high,300,-300,1,300,174.77,164,-10.77,10.77,high - high,-9.05600297589246,9.05600297589246,-10.77,-9.05600297589246
S10,39,0,3,20,110.77,89.38,-21.39,110.77,89.38,low,low,-300,300,1,-300,110.77,115,4.23000000000002,4.23000000000002,low - low,9.83529352042939,9.83529352042939,-4.23000000000002,-9.83529352042939
S10,39,0,4,135,-128.36,93.9,-137.74,231.64,93.9,low,high,-300,300,1,-300,231.64,-136,-7.63999999999999,7.63999999999999,low - high,-7.12971552197628,7.12971552197628,7.63999999999999,7.12971552197628
S10,39,0,5,135,49.33,-176.29,134.38,49.33,183.71,low,low,-300,300,1,-300,49.33,74,24.6700000000001,24.6700000000001,low - low,25.1802844780238,25.1802844780238,24.6700000000001,25.1802844780238
S10,39,0,6,135,-154.36,73.52,-132.12,205.64,73.52,low,low,-300,300,1,-300,205.64,218,12.36,12.36,low - low,12.8702844780237,12.8702844780237,-12.36,-12.8702844780237
S10,39,0,7,45,144.51,-169.44,46.05,144.51,190.56,high,low,-300,300,1,-300,144.51,126,-18.51,18.51,high - low,-16.7960029758925,16.7960029758925,-18.51,-16.7960029758925
S10,39,0,8,135,-52.5,174.32,-133.18,307.5,174.32,low,low,-300,300,1,-300,307.5,329,21.5,21.5,low - low,22.0102844780237,22.0102844780237,-21.5,-22.0102844780237
S10,39,0,9,20,146.6,125.87,-20.73,125.87,146.6,low,low,300,-300,1,300,146.6,143,-3.60000000000002,3.60000000000002,low - low,2.00529352042934,2.00529352042934,3.60000000000002,-2.00529352042934
S10,39,0,10,20,92.3,74.65,-17.65,92.3,74.65,high,high,-300,300,1,-300,92.3,67,-25.3,25.3,high - high,-19.6947064795706,19.6947064795706,25.3,19.6947064795706
S10,39,1,1,20,-0.730000000000005,-19.46,-18.73,340.54,359.27,low,high,300,-300,1,300,359.27,343,-16.27,16.27,low - high,-10.6647064795706,10.6647064795706,16.27,10.6647064795706
S10,39,1,2,135,-170.74,55.48,-133.78,55.48,189.26,high,low,300,-300,1,300,189.26,166,-23.26,23.26,high - low,-22.7497155219763,22.7497155219763,23.26,22.7497155219763
S10,39,1,3,135,-158.74,68.15,-133.11,68.15,201.26,low,high,300,-300,1,300,201.26,197,-4.25999999999999,4.25999999999999,low - high,-3.74971552197629,3.74971552197629,4.25999999999999,3.74971552197629
S10,39,1,4,135,-123.81,99.19,-137,99.19,236.19,high,high,300,-300,1,300,236.19,103,-133.19,133.19,high - high,-132.679715521976,132.679715521976,133.19,132.679715521976
S10,39,1,5,135,16.92,151.07,134.15,16.92,151.07,low,high,-300,300,1,-300,16.92,-3,-19.9200000000001,19.9200000000001,low - high,-19.4097155219764,19.4097155219764,-19.9200000000001,-19.4097155219764
S10,39,1,6,45,102.21,54.22,-47.99,102.21,54.22,high,high,-300,300,1,-300,102.21,92,-10.21,10.21,high - high,-8.49600297589252,8.49600297589252,10.21,8.49600297589252
S10,39,1,7,45,-32.97,-75.0900000000001,-42.12,284.91,327.03,high,high,300,-300,1,300,327.03,325,-2.02999999999997,2.02999999999997,high - high,-0.316002975892441,0.316002975892441,2.02999999999997,0.316002975892441
S10,39,1,8,20,-74.1,-54.19,19.91,285.9,305.81,low,high,-300,300,1,-300,285.9,300,14.1,14.1,low - high,19.7052935204294,19.7052935204294,14.1,19.7052935204294
S10,39,1,9,20,25.8,4.43,-21.37,25.8,4.43,low,high,-300,300,1,-300,25.8,13,-12.8,12.8,low - high,-7.19470647957059,7.19470647957059,12.8,7.19470647957059
S10,39,1,10,45,-92.78,-137.95,-45.17,222.05,267.22,low,high,300,-300,1,300,267.22,271,3.77999999999997,3.77999999999997,low - high,5.4939970241075,5.4939970241075,-3.77999999999997,-5.4939970241075
S10,39,1,11,20,-150.48,-171.6,-21.12,188.4,209.52,low,low,300,-300,1,300,209.52,214,4.48000000000002,4.48000000000002,low - low,10.0852935204294,10.0852935204294,-4.48000000000002,-10.0852935204294
S10,39,1,12,20,-154.95,-135.67,19.28,205.05,224.33,high,high,-300,300,1,-300,205.05,174,-31.05,31.05,high - high,-25.4447064795707,25.4447064795707,-31.05,-25.4447064795707
S10,39,1,13,135,23.64,157.47,133.83,157.47,23.64,low,low,300,-300,1,300,23.64,19,-4.63999999999999,4.63999999999999,low - low,-4.12971552197626,4.12971552197626,-4.63999999999999,-4.12971552197626
S10,39,1,14,45,-51.69,-3.82000000000007,47.87,356.18,308.31,low,high,300,-300,1,300,308.31,-60,-8.31,8.31,low - high,-6.59600297589248,6.59600297589248,-8.31,-6.59600297589248
S10,39,1,15,20,14.98,33.3,18.32,33.3,14.98,high,high,300,-300,1,300,14.98,6,-8.98000000000002,8.98000000000002,high - high,-3.37470647957065,3.37470647957065,-8.98000000000002,-3.37470647957065
S10,39,1,16,45,-149.09,165.31,-45.6,165.31,210.91,high,low,300,-300,1,300,210.91,208,-2.90999999999997,2.90999999999997,high - low,-1.19600297589244,1.19600297589244,2.90999999999997,1.19600297589244
S10,39,1,17,20,162.49,145.22,-17.27,162.49,145.22,high,low,-300,300,1,-300,162.49,171,8.50999999999999,8.50999999999999,high - low,14.1152935204294,14.1152935204294,-8.50999999999999,-14.1152935204294
S10,39,1,18,20,-111.09,-129.65,-18.56,230.35,248.91,high,high,300,-300,1,300,248.91,236,-12.91,12.91,high - high,-7.30470647957059,7.30470647957059,12.91,7.30470647957059
S10,39,1,19,20,-22.11,-41.09,-18.98,337.89,318.91,high,low,-300,300,1,-300,337.89,-42,-19.89,19.89,high - low,-14.2847064795706,14.2847064795706,19.89,14.2847064795706
S10,39,1,20,45,-146.3,170.62,-43.08,213.7,170.62,low,low,-300,300,1,-300,213.7,224,10.3,10.3,low - low,12.0139970241075,12.0139970241075,-10.3,-12.0139970241075
S10,39,1,21,20,-130.59,-147.77,-17.18,229.41,212.23,low,low,-300,300,1,-300,229.41,196,-33.41,33.41,low - low,-27.8047064795706,27.8047064795706,33.41,27.8047064795706
S10,39,1,22,20,141.13,119.34,-21.79,119.34,141.13,high,high,300,-300,1,300,141.13,127,-14.13,14.13,high - high,-8.52470647957064,8.52470647957064,14.13,8.52470647957064
S10,39,1,23,135,22.93,156.19,133.26,22.93,156.19,low,low,-300,300,1,-300,22.93,28,5.06999999999994,5.06999999999994,low - low,5.58028447802364,5.58028447802364,5.06999999999994,5.58028447802364
S10,39,1,24,45,-114.63,-70.47,44.16,289.53,245.37,high,high,300,-300,1,300,245.37,244,-1.37,1.37,high - high,0.343997024107518,0.343997024107518,-1.37,0.343997024107518
S10,39,1,25,45,-1.84999999999994,-47.8099999999999,-45.96,312.19,358.15,high,low,300,-300,1,300,358.15,10,11.85,11.85,high - low,13.5639970241076,13.5639970241076,-11.85,-13.5639970241076
S10,39,1,26,135,-109.02,116.53,-134.45,116.53,250.98,low,high,300,-300,1,300,250.98,236,-14.98,14.98,low - high,-14.4697155219763,14.4697155219763,14.98,14.4697155219763
S10,39,1,27,135,-12.84,-149.74,-136.9,347.16,210.26,high,low,-300,300,1,-300,347.16,1,13.84,13.84,high - low,14.3502844780237,14.3502844780237,-13.84,-14.3502844780237
S10,39,1,28,135,-9.36999999999998,-141.92,-132.55,218.08,350.63,high,low,300,-300,1,300,350.63,355,4.37,4.37,high - low,4.88028447802371,4.88028447802371,-4.37,-4.88028447802371
S10,39,1,29,45,-89.65,-41.89,47.76,270.35,318.11,high,low,-300,300,1,-300,270.35,298,27.65,27.65,high - low,29.3639970241075,29.3639970241075,27.65,29.3639970241075
S10,39,1,30,20,-108.44,-91.12,17.3199999999999,268.88,251.56,low,high,300,-300,1,300,251.56,249,-2.55999999999995,2.55999999999995,low - high,3.04529352042943,3.04529352042943,-2.55999999999995,3.04529352042943
S10,39,1,31,45,34.61,-9.11999999999999,-43.73,34.61,-9.12,high,high,-300,300,1,-300,34.61,22,-12.61,12.61,high - high,-10.8960029758925,10.8960029758925,12.61,10.8960029758925
S10,39,1,32,20,-53.97,-74.84,-20.87,285.16,306.03,high,high,300,-300,1,300,306.03,307,0.970000000000027,0.970000000000027,high - high,6.57529352042939,6.57529352042939,-0.970000000000027,-6.57529352042939
S10,39,1,33,135,57.64,-170.16,132.2,189.84,57.64,high,high,300,-300,1,300,57.64,65,7.36000000000001,7.36000000000001,high - high,7.87028447802373,7.87028447802373,7.36000000000001,7.87028447802373
S10,39,1,34,45,111.67,63.88,-47.79,63.88,111.67,low,low,300,-300,1,300,111.67,110,-1.67000000000007,1.67000000000007,low - low,0.0439970241074602,0.0439970241074602,1.67000000000007,-0.0439970241074602
S10,39,1,35,45,-93.27,-140.26,-46.99,266.73,219.74,high,high,-300,300,1,-300,266.73,-74,19.27,19.27,high - high,20.9839970241075,20.9839970241075,-19.27,-20.9839970241075
S10,39,1,36,20,17.02,-3.81999999999999,-20.84,17.02,-3.82,high,low,-300,300,1,-300,17.02,7,-10.02,10.02,high - low,-4.41470647957061,4.41470647957061,10.02,4.41470647957061
S10,39,1,37,135,-69.56,154.58,-135.86,154.58,290.44,high,high,300,-300,1,300,290.44,319,28.5599999999999,28.5599999999999,high - high,29.0702844780237,29.0702844780237,-28.5599999999999,-29.0702844780237
S10,39,1,38,45,177.24,-135.94,46.82,224.06,177.24,high,high,300,-300,1,300,177.24,151,-26.24,26.24,high - high,-24.5260029758925,24.5260029758925,-26.24,-24.5260029758925
S10,39,1,39,20,-139.89,-160.72,-20.83,199.28,220.11,high,low,300,-300,1,300,220.11,209,-11.11,11.11,high - low,-5.50470647957065,5.50470647957065,11.11,5.50470647957065
S10,39,1,40,45,-148.23,167.31,-44.46,167.31,211.77,low,low,300,-300,1,300,211.77,192,-19.77,19.77,low - low,-18.0560029758925,18.0560029758925,19.77,18.0560029758925
S10,39,1,41,45,141.82,98.14,-43.68,98.14,141.82,high,low,300,-300,1,300,141.82,125,-16.8199999999999,16.8199999999999,high - low,-15.1060029758924,15.1060029758924,16.8199999999999,15.1060029758924
S10,39,1,42,135,172.49,-52.5,135.01,307.5,172.49,high,low,300,-300,1,300,172.49,156,-16.49,16.49,high - low,-15.9797155219763,15.9797155219763,-16.49,-15.9797155219763
S10,39,1,43,20,118.17,98.11,-20.06,98.11,118.17,high,high,300,-300,1,300,118.17,103,-15.1700000000001,15.1700000000001,high - high,-9.5647064795707,9.5647064795707,15.1700000000001,9.5647064795707
S10,39,1,44,45,151.24,108.28,-42.96,151.24,108.28,low,low,-300,300,1,-300,151.24,137,-14.24,14.24,low - low,-12.5260029758925,12.5260029758925,14.24,12.5260029758925
S10,39,1,45,20,-62.16,-41.8800000000001,20.2800000000001,318.12,297.84,high,low,300,-300,1,300,297.84,-34,28.16,28.16,high - low,33.7652935204294,33.7652935204294,28.16,33.7652935204294
S10,39,1,46,45,67.06,112.45,45.39,67.06,112.45,high,low,-300,300,1,-300,67.06,72,4.94000000000006,4.94000000000006,high - low,6.65399702410758,6.65399702410758,4.94000000000006,6.65399702410758
S10,39,1,47,45,-53.58,-9.14999999999999,44.43,306.42,350.85,high,high,-300,300,1,-300,306.42,336,29.5799999999999,29.5799999999999,high - high,31.2939970241075,31.2939970241075,29.5799999999999,31.2939970241075
S10,39,1,48,45,-142.05,-97.18,44.87,262.82,217.95,low,high,300,-300,1,300,217.95,-108,34.05,34.05,low - high,35.7639970241075,35.7639970241075,34.05,35.7639970241075
S10,39,1,49,135,-16.08,120.55,136.63,480.55,343.92,high,high,300,-300,1,300,343.92,335,-8.92000000000007,8.92000000000007,high - high,-8.40971552197635,8.40971552197635,-8.92000000000007,-8.40971552197635
S10,39,1,50,45,76.74,29.14,-47.6,29.14,76.74,low,high,300,-300,1,300,76.74,78,1.25999999999999,1.25999999999999,low - high,2.97399702410751,2.97399702410751,-1.25999999999999,-2.97399702410751
S10,39,1,51,135,116.77,-17.26,-134.03,-17.26,116.77,low,low,300,-300,1,300,116.77,117,0.230000000000018,0.230000000000018,low - low,0.740284478023739,0.740284478023739,-0.230000000000018,-0.740284478023739
S10,39,1,52,20,-53.46,-31.8800000000001,21.58,306.54,328.12,low,high,-300,300,1,-300,306.54,320,13.46,13.46,low - high,19.0652935204294,19.0652935204294,13.46,19.0652935204294
S10,39,1,53,135,-53.2200000000001,170.5,-136.28,170.5,306.78,low,low,300,-300,1,300,306.78,321,14.22,14.22,low - low,14.7302844780237,14.7302844780237,-14.22,-14.7302844780237
S10,39,1,54,135,179.16,41.73,-137.43,179.16,41.73,low,low,-300,300,1,-300,179.16,161,-18.16,18.16,low - low,-17.6497155219762,17.6497155219762,18.16,17.6497155219762
S10,39,1,55,135,84.75,-140.11,135.14,84.75,219.89,high,low,-300,300,1,-300,84.75,71,-13.75,13.75,high - low,-13.2397155219763,13.2397155219763,-13.75,-13.2397155219763
S10,39,1,56,20,152.19,131.76,-20.43,152.19,131.76,low,high,-300,300,1,-300,152.19,151,-1.19000000000005,1.19000000000005,low - high,4.41529352042932,4.41529352042932,1.19000000000005,-4.41529352042932
S10,39,1,57,45,-177.58,137.86,-44.56,137.86,182.42,high,high,300,-300,1,300,182.42,165,-17.42,17.42,high - high,-15.7060029758924,15.7060029758924,17.42,15.7060029758924
S10,39,1,58,20,54.98,74.88,19.9,74.88,54.98,low,low,300,-300,1,300,54.98,53,-1.98000000000002,1.98000000000002,low - low,3.62529352042935,3.62529352042935,-1.98000000000002,3.62529352042935
S10,39,1,59,135,42.82,-94.57,-137.39,42.82,-94.57,high,low,-300,300,1,-300,42.82,244,-158.82,158.82,high - low,-158.309715521976,158.309715521976,158.82,158.309715521976
S10,39,1,60,135,-81.48,56.1499999999999,137.63,278.52,416.15,low,low,-300,300,1,-300,278.52,-65,16.48,16.48,low - low,16.9902844780237,16.9902844780237,16.48,16.9902844780237
S10,39,1,61,135,169.11,31.82,-137.29,31.82,169.11,high,high,300,-300,1,300,169.11,135,-34.11,34.11,high - high,-33.5997155219763,33.5997155219763,34.11,33.5997155219763
S10,39,1,62,135,61.67,-160.99,137.34,61.67,199.01,high,high,-300,300,1,-300,61.67,71,9.32999999999993,9.32999999999993,high - high,9.84028447802363,9.84028447802363,9.32999999999993,9.84028447802363
S10,39,1,63,135,-168.07,58.35,-133.58,191.93,58.35,low,low,-300,300,1,-300,191.93,161,-30.93,30.93,low - low,-30.4197155219763,30.4197155219763,30.93,30.4197155219763
S10,39,1,64,45,-48.31,-3.49000000000004,44.82,356.51,311.69,low,low,300,-300,1,300,311.69,306,-5.69000000000006,5.69000000000006,low - low,-3.97600297589252,3.97600297589252,-5.69000000000006,-3.97600297589252
S10,39,1,65,135,-157.22,-22.84,134.38,202.78,337.16,high,low,-300,300,1,-300,202.78,175,-27.78,27.78,high - low,-27.2697155219763,27.2697155219763,-27.78,-27.2697155219763
S10,39,1,66,20,155.44,172.93,17.49,155.44,172.93,high,high,-300,300,1,-300,155.44,164,8.55999999999995,8.55999999999995,high - high,14.1652935204293,14.1652935204293,8.55999999999995,14.1652935204293
S10,39,1,67,45,-138.45,176.28,-45.27,221.55,176.28,high,low,-300,300,1,-300,221.55,188,-33.55,33.55,high - low,-31.8360029758925,31.8360029758925,33.55,31.8360029758925
S10,39,1,68,135,28.24,165.64,137.4,165.64,28.24,high,low,300,-300,1,300,28.24,26,-2.24000000000001,2.24000000000001,high - low,-1.72971552197629,1.72971552197629,-2.24000000000001,-1.72971552197629
S10,39,1,69,45,6.71999999999999,-35.87,-42.59,6.72,-35.87,low,low,-300,300,1,-300,6.72,-16,-22.72,22.72,low - low,-21.0060029758925,21.0060029758925,22.72,21.0060029758925
S10,39,1,70,135,-39.54,-177.24,-137.7,320.46,182.76,high,high,-300,300,1,-300,320.46,-55,-15.46,15.46,high - high,-14.9497155219763,14.9497155219763,15.46,14.9497155219763
S10,39,1,71,45,40.93,84.29,43.36,84.29,40.93,high,low,300,-300,1,300,40.93,34,-6.93000000000006,6.93000000000006,high - low,-5.21600297589254,5.21600297589254,-6.93000000000006,-5.21600297589254
S10,39,1,72,20,33.07,54.13,21.06,54.13,33.07,low,high,300,-300,1,300,33.07,31,-2.06999999999994,2.06999999999994,low - high,3.53529352042943,3.53529352042943,-2.06999999999994,3.53529352042943
S10,39,1,73,20,-171.24,168.55,-20.21,168.55,188.76,high,high,300,-300,1,300,188.76,193,4.24000000000001,4.24000000000001,high - high,9.84529352042937,9.84529352042937,-4.24000000000001,-9.84529352042937
S10,39,1,74,135,-170.39,54.63,-134.98,54.63,189.61,low,low,300,-300,1,300,189.61,165,-24.61,24.61,low - low,-24.0997155219763,24.0997155219763,24.61,24.0997155219763
