participant,trial_counter,condition,target_to_competitor,decoy_reduction,decoy_on,chosen_item,correct,rt
29,156,perceptual,0.03,0.2,competitor,target,1,3.298
29,157,perceptual,0.03,0.2,competitor,competitor,0,2.294
29,158,perceptual,0.03,0.05,competitor,target,1,3.37
29,159,numeric,0.03,0.05,competitor,competitor,0,5.919
29,160,numeric,0.1,0.05,target,target,1,4.931
29,161,perceptual,0.03,0.2,target,competitor,0,5.935
29,162,perceptual,0.03,0.2,target,target,1,2.511
29,163,numeric,0.1,0.05,competitor,target,1,5.116
29,164,numeric,0.1,0.2,competitor,target,1,3.643
29,165,perceptual,0.03,0.2,target,competitor,0,2.504
29,166,perceptual,0.03,0.05,competitor,competitor,0,3.843
29,167,perceptual,0.1,0.05,competitor,competitor,0,3.268
29,168,numeric,0.1,0.05,target,target,1,6.648
29,169,perceptual,0.1,0.05,target,target,1,5.898
29,170,perceptual,0.1,0.05,competitor,target,1,2.888
29,171,numeric,0.1,0.2,target,competitor,0,4.912
29,172,perceptual,0.03,0.05,competitor,target,1,2.744
29,173,perceptual,0.03,0.2,target,competitor,0,2.277
29,174,numeric,0.1,0.05,competitor,target,1,3.951
29,175,perceptual,0.1,0.05,target,decoy,0,3.474
29,176,perceptual,0.03,0.05,competitor,decoy,0,4.159
29,177,numeric,0.1,0.05,competitor,target,1,5.197
29,178,numeric,0.03,0.2,target,competitor,0,5.036
29,179,numeric,0.03,0.2,target,target,1,6.981
29,180,perceptual,0.1,0.05,target,competitor,0,3.426
29,181,perceptual,0.03,0.05,competitor,target,1,3.299
29,182,perceptual,0.03,0.2,competitor,decoy,0,3.478
29,183,perceptual,0.03,0.05,target,target,1,2.779
29,184,perceptual,0.1,0.05,competitor,competitor,0,3.38
29,185,perceptual,0.1,0.2,target,target,1,2.442
29,186,numeric,0.03,0.05,competitor,competitor,0,4.407
29,187,numeric,0.1,0.2,competitor,competitor,0,3.885
29,188,numeric,0.03,0.2,target,target,1,3.498
29,189,perceptual,0.1,0.2,target,target,1,2.703
29,190,perceptual,0.1,0.2,competitor,target,1,2.085
29,191,perceptual,0.03,0.2,target,target,1,3.042
29,192,numeric,0.1,0.2,competitor,competitor,0,4.908
30,1,perceptual,0.03,0.2,competitor,competitor,0,18.751
30,2,perceptual,0.1,0.05,target,decoy,0,6.367
30,3,perceptual,0.1,0.05,competitor,target,1,9.231
30,4,numeric,0.1,0.2,competitor,competitor,0,18.072
30,5,numeric,0.03,0.2,target,decoy,0,9.397
30,6,perceptual,0.03,0.05,target,competitor,0,4.925
30,7,numeric,0.1,0.2,competitor,competitor,0,12.02
30,8,perceptual,0.03,0.05,competitor,decoy,0,5.283
30,9,numeric,0.1,0.05,target,target,1,11.018
30,10,numeric,0.1,0.2,competitor,competitor,0,7.475
30,11,perceptual,0.03,0.2,competitor,target,1,6.256
30,12,numeric,0.1,0.05,target,target,1,16.08
30,13,numeric,0.1,0.2,target,target,1,15.294
30,14,numeric,0.1,0.05,target,target,1,7.306
30,15,numeric,0.1,0.2,competitor,target,1,8.671
30,16,numeric,0.03,0.05,target,competitor,0,9.394
30,17,perceptual,0.1,0.2,competitor,competitor,0,8.249
30,18,perceptual,0.1,0.05,target,target,1,11.11
30,19,perceptual,0.1,0.05,competitor,competitor,0,11.149
30,20,numeric,0.03,0.05,target,competitor,0,11.886
30,21,numeric,0.1,0.2,competitor,decoy,0,12.681
30,22,perceptual,0.03,0.2,target,decoy,0,9.284
30,23,numeric,0.03,0.05,competitor,target,1,16.334
30,24,numeric,0.03,0.2,competitor,target,1,8.017
30,25,numeric,0.1,0.2,target,competitor,0,8.386
30,26,numeric,0.1,0.2,target,target,1,7.803
30,27,perceptual,0.1,0.05,target,competitor,0,4.555
30,28,numeric,0.03,0.2,competitor,target,1,10.148
30,29,numeric,0.1,0.2,target,target,1,9.525
30,30,perceptual,0.03,0.05,target,decoy,0,5.433
30,31,perceptual,0.1,0.05,target,target,1,5.685
30,32,numeric,0.03,0.2,competitor,competitor,0,13.125
30,33,numeric,0.03,0.05,target,target,1,6.512
30,34,numeric,0.03,0.2,target,competitor,0,10.041
30,35,perceptual,0.1,0.2,competitor,competitor,0,11.216
30,36,numeric,0.03,0.2,target,target,1,12.418
30,37,perceptual,0.1,0.05,target,target,1,2.269
30,38,numeric,0.03,0.2,competitor,decoy,0,3.023
30,39,perceptual,0.03,0.2,competitor,target,1,2.87
30,40,numeric,0.03,0.2,target,target,1,8.32
30,41,numeric,0.03,0.05,competitor,target,1,7.568
30,42,perceptual,0.03,0.2,competitor,decoy,0,4.06
30,43,perceptual,0.1,0.05,target,target,1,6.158
30,44,numeric,0.1,0.05,competitor,competitor,0,7.683
30,45,perceptual,0.1,0.2,target,decoy,0,5.32
30,46,perceptual,0.1,0.2,competitor,decoy,0,7.243
30,47,numeric,0.03,0.05,competitor,competitor,0,12.983
30,48,numeric,0.1,0.05,competitor,target,1,8.209
30,49,perceptual,0.1,0.05,target,decoy,0,6.92
30,50,numeric,0.03,0.05,competitor,target,1,5.568
30,51,perceptual,0.1,0.2,competitor,target,1,5.187
30,52,numeric,0.03,0.05,competitor,target,1,9.937
30,53,perceptual,0.03,0.05,target,target,1,4.905
30,54,numeric,0.1,0.05,target,target,1,12.537
30,55,numeric,0.1,0.2,target,target,1,9.936
30,56,numeric,0.03,0.2,target,target,1,9.334
30,57,perceptual,0.1,0.2,competitor,target,1,8.539
30,58,numeric,0.1,0.2,competitor,target,1,10.964
30,59,numeric,0.03,0.2,competitor,target,1,12.288
30,60,perceptual,0.1,0.2,competitor,target,1,4.21
30,61,perceptual,0.03,0.05,target,decoy,0,9.496
30,62,numeric,0.1,0.05,competitor,target,1,13.751
30,63,perceptual,0.1,0.05,competitor,target,1,3.242
30,64,numeric,0.1,0.2,competitor,target,1,10.519
30,65,numeric,0.1,0.2,target,decoy,0,9.785
30,66,numeric,0.03,0.05,target,target,1,15.29
30,67,numeric,0.03,0.05,target,competitor,0,7.488
30,68,perceptual,0.03,0.2,target,decoy,0,6.449
30,69,numeric,0.03,0.05,competitor,competitor,0,15.865
30,70,perceptual,0.1,0.2,target,target,1,9.644
30,71,numeric,0.03,0.05,competitor,competitor,0,15.377
30,72,numeric,0.03,0.2,competitor,target,1,10.054
30,73,perceptual,0.1,0.2,target,target,1,4.712
30,74,numeric,0.03,0.05,target,target,1,19.829
30,75,perceptual,0.03,0.05,competitor,target,1,4.651
30,76,perceptual,0.03,0.2,competitor,target,1,8.026
30,77,perceptual,0.1,0.05,target,target,1,3.621
30,78,perceptual,0.03,0.2,target,target,1,7.45
30,79,perceptual,0.03,0.2,competitor,decoy,0,4.269
30,80,numeric,0.1,0.2,target,target,1,9.201
30,81,perceptual,0.03,0.05,competitor,target,1,6.148
30,82,perceptual,0.1,0.2,competitor,target,1,5.712
30,83,perceptual,0.1,0.2,competitor,target,1,4.51
30,84,numeric,0.1,0.2,target,target,1,7.262
30,85,perceptual,0.1,0.2,target,decoy,0,3.208
30,86,perceptual,0.1,0.2,target,competitor,0,3.466
30,87,perceptual,0.03,0.05,competitor,target,1,2.793
30,88,numeric,0.1,0.05,target,target,1,6.493
30,89,perceptual,0.1,0.2,competitor,target,1,2.835
30,90,perceptual,0.03,0.2,target,competitor,0,4.571
30,91,perceptual,0.03,0.2,target,decoy,0,4.668
30,92,perceptual,0.1,0.05,competitor,competitor,0,5.588
30,93,perceptual,0.03,0.2,target,target,1,2.755
30,94,numeric,0.1,0.05,target,target,1,5.415
30,95,numeric,0.1,0.05,target,target,1,8.836
30,96,numeric,0.1,0.05,competitor,target,1,9.386
30,97,perceptual,0.03,0.05,target,competitor,0,3.264
30,98,numeric,0.1,0.05,target,target,1,10.951
30,99,perceptual,0.1,0.05,target,decoy,0,4.468
30,100,perceptual,0.1,0.05,target,competitor,0,3.962
30,101,perceptual,0.1,0.05,competitor,decoy,0,5.737
30,102,perceptual,0.03,0.05,target,competitor,0,2.826
30,103,numeric,0.03,0.05,target,target,1,14.183
30,104,numeric,0.03,0.2,competitor,competitor,0,5.916
30,105,perceptual,0.03,0.2,competitor,competitor,0,2.755
30,106,perceptual,0.03,0.2,competitor,decoy,0,2.565
30,107,perceptual,0.03,0.05,target,competitor,0,3.204
30,108,numeric,0.03,0.2,target,competitor,0,8.233
30,109,perceptual,0.1,0.2,target,competitor,0,3.542
30,110,numeric,0.1,0.2,target,target,1,12.55
30,111,perceptual,0.03,0.2,target,target,1,12.565
30,112,numeric,0.1,0.05,competitor,competitor,0,12.658
30,113,numeric,0.03,0.05,competitor,competitor,0,11.588
30,114,numeric,0.03,0.2,competitor,target,1,10.006
30,115,numeric,0.1,0.2,competitor,target,1,6.565
30,116,numeric,0.03,0.05,competitor,competitor,0,6.435
30,117,numeric,0.03,0.2,target,target,1,6.181
30,118,numeric,0.1,0.2,target,target,1,9.166
30,119,perceptual,0.03,0.2,target,competitor,0,3.856
30,120,numeric,0.03,0.05,competitor,target,1,15.816
30,121,numeric,0.03,0.05,competitor,target,1,3.057
30,122,perceptual,0.1,0.05,competitor,competitor,0,6.099
30,123,perceptual,0.03,0.05,target,competitor,0,2.857
30,124,perceptual,0.03,0.2,competitor,competitor,0,2.686
30,125,numeric,0.03,0.2,target,competitor,0,5.717
30,126,perceptual,0.1,0.05,competitor,target,1,2.685
30,127,numeric,0.1,0.05,competitor,target,1,8.13
30,128,numeric,0.1,0.05,target,target,1,6.103
30,129,perceptual,0.03,0.2,target,competitor,0,4.164
30,130,numeric,0.1,0.05,competitor,target,1,6.619
30,131,perceptual,0.03,0.05,target,target,1,5.486
30,132,perceptual,0.1,0.2,target,decoy,0,5.291
30,133,perceptual,0.03,0.2,target,decoy,0,6.22
30,134,perceptual,0.1,0.05,competitor,decoy,0,2.887
30,135,numeric,0.03,0.2,competitor,target,1,3.737
30,136,perceptual,0.1,0.05,competitor,competitor,0,2.808
30,137,perceptual,0.1,0.2,competitor,decoy,0,2.543
30,138,numeric,0.1,0.05,competitor,target,1,5.179
30,139,numeric,0.03,0.2,target,target,1,7.621
30,140,numeric,0.1,0.05,competitor,target,1,6.287
30,141,perceptual,0.03,0.05,target,target,1,3.386
30,142,numeric,0.1,0.05,competitor,competitor,0,7
30,143,perceptual,0.1,0.2,target,competitor,0,4.99
30,144,perceptual,0.03,0.2,target,target,1,7.352
30,145,perceptual,0.03,0.05,competitor,target,1,5.194
30,147,perceptual,0.1,0.2,competitor,competitor,0,14.271
30,148,perceptual,0.1,0.05,competitor,target,1,5.769
30,149,perceptual,0.03,0.2,target,competitor,0,3.219
30,150,perceptual,0.1,0.05,target,decoy,0,3.708
30,151,numeric,0.1,0.2,competitor,decoy,0,4.149
30,152,perceptual,0.03,0.05,target,competitor,0,3.464
30,153,perceptual,0.1,0.05,competitor,target,1,2.396
30,154,numeric,0.03,0.05,competitor,target,1,7.006
30,155,numeric,0.03,0.05,target,competitor,0,4.356
30,156,perceptual,0.1,0.05,target,competitor,0,2.947
30,157,numeric,0.03,0.05,target,competitor,0,3.286
30,158,numeric,0.03,0.2,target,competitor,0,3.745
30,159,numeric,0.1,0.05,competitor,target,1,4.13
30,160,perceptual,0.1,0.2,target,competitor,0,2.758
30,161,perceptual,0.1,0.2,target,decoy,0,5.402
30,162,perceptual,0.03,0.05,competitor,target,1,3.214
30,163,perceptual,0.03,0.2,competitor,target,1,4.931
30,164,perceptual,0.1,0.05,competitor,target,1,4.173
30,165,numeric,0.03,0.2,target,target,1,7.023
30,166,numeric,0.1,0.2,competitor,target,1,8.993
30,167,perceptual,0.03,0.05,competitor,target,1,4
30,168,perceptual,0.03,0.2,competitor,target,1,3.009
30,169,numeric,0.03,0.05,target,target,1,5.317
30,170,numeric,0.1,0.05,target,target,1,6.243
30,171,numeric,0.1,0.2,competitor,target,1,5.339
30,172,numeric,0.03,0.2,competitor,target,1,8.736
30,173,perceptual,0.03,0.05,competitor,competitor,0,2.865
30,174,numeric,0.03,0.05,target,target,1,6.713
30,175,numeric,0.1,0.05,competitor,competitor,0,8.658
30,176,perceptual,0.1,0.2,competitor,decoy,0,3.359
30,177,numeric,0.1,0.05,target,decoy,0,7.701
30,178,perceptual,0.03,0.05,competitor,competitor,0,2.238
30,179,numeric,0.1,0.05,target,target,1,9.365
30,180,numeric,0.03,0.05,target,target,1,6.199
30,181,perceptual,0.1,0.2,target,target,1,2.731
30,182,numeric,0.1,0.2,target,target,1,5.206
30,183,numeric,0.1,0.2,target,target,1,8.935
30,184,perceptual,0.03,0.05,competitor,target,1,3.736
30,185,perceptual,0.03,0.2,competitor,target,1,4.534
30,186,numeric,0.03,0.2,target,target,1,4.178
30,187,perceptual,0.03,0.05,target,competitor,0,4.917
30,188,perceptual,0.03,0.05,competitor,decoy,0,5.181
30,189,perceptual,0.1,0.2,target,target,1,4.005
30,190,numeric,0.1,0.2,competitor,target,1,8.136
30,191,numeric,0.03,0.2,competitor,competitor,0,8.123
30,192,numeric,0.03,0.2,competitor,target,1,7.481
31,1,numeric,0.03,0.05,target,target,1,8.381
31,2,perceptual,0.03,0.05,competitor,decoy,0,5.916
31,3,numeric,0.1,0.2,target,target,1,11.468
31,4,perceptual,0.1,0.05,target,competitor,0,11.423
31,5,numeric,0.1,0.2,competitor,target,1,6.005
31,6,numeric,0.03,0.05,target,decoy,0,1.229
31,7,perceptual,0.03,0.2,target,target,1,5.599
31,8,numeric,0.1,0.2,target,target,1,6.558
31,9,numeric,0.1,0.2,target,target,1,5.122
31,10,perceptual,0.03,0.2,target,target,1,3.68
31,11,perceptual,0.03,0.2,target,competitor,0,4.661
31,12,numeric,0.03,0.05,competitor,target,1,3.029
31,13,perceptual,0.1,0.05,competitor,competitor,0,2.633
31,14,numeric,0.1,0.2,competitor,target,1,3.08
31,15,numeric,0.1,0.05,competitor,target,1,3.479
31,16,numeric,0.1,0.05,target,competitor,0,4.144
31,17,numeric,0.1,0.05,target,target,1,5.629
31,18,numeric,0.03,0.05,target,competitor,0,2.962
31,19,perceptual,0.1,0.05,competitor,competitor,0,4.154
31,20,numeric,0.1,0.05,target,competitor,0,3.562
31,21,numeric,0.1,0.2,competitor,competitor,0,2.776
31,22,numeric,0.1,0.05,target,competitor,0,4.412
31,23,numeric,0.1,0.2,competitor,decoy,0,3.658
31,24,numeric,0.03,0.05,competitor,target,1,2.553
31,25,numeric,0.1,0.2,target,target,1,5.49
31,26,perceptual,0.1,0.05,competitor,target,1,3.548
31,27,perceptual,0.1,0.05,competitor,target,1,4.528
31,28,numeric,0.03,0.05,target,target,1,10.237
31,29,perceptual,0.03,0.2,target,competitor,0,3.35
31,30,numeric,0.1,0.2,target,decoy,0,4.715
31,31,numeric,0.1,0.05,competitor,target,1,2.684
31,32,perceptual,0.1,0.05,target,competitor,0,10.403
31,33,numeric,0.03,0.05,competitor,target,1,4.843
31,34,perceptual,0.03,0.05,competitor,target,1,3.818
31,35,perceptual,0.03,0.2,competitor,decoy,0,6.479
31,36,numeric,0.1,0.2,target,decoy,0,5.391
31,37,perceptual,0.1,0.05,target,decoy,0,7.523
31,38,perceptual,0.1,0.05,competitor,target,1,3.864
31,39,perceptual,0.1,0.05,competitor,target,1,5.121
31,40,numeric,0.1,0.05,competitor,target,1,5.864
31,41,perceptual,0.03,0.2,target,decoy,0,3.651
31,42,perceptual,0.03,0.05,competitor,target,1,4.34
31,43,numeric,0.03,0.2,competitor,competitor,0,5.266
31,44,perceptual,0.03,0.2,competitor,target,1,5.163
31,45,perceptual,0.03,0.2,target,competitor,0,7.362
31,47,perceptual,0.03,0.2,competitor,competitor,0,2.326
31,48,perceptual,0.1,0.2,target,competitor,0,3.559
31,49,perceptual,0.03,0.2,target,target,1,2.406
31,50,numeric,0.03,0.2,competitor,target,1,2.691
31,51,perceptual,0.03,0.05,target,competitor,0,4.776
31,52,perceptual,0.03,0.05,competitor,competitor,0,4.257
31,53,perceptual,0.03,0.05,competitor,target,1,3.574
31,54,numeric,0.1,0.05,target,target,1,3.8
31,55,numeric,0.03,0.2,target,target,1,4.066
31,56,numeric,0.1,0.05,competitor,decoy,0,12.806
31,57,numeric,0.03,0.2,target,target,1,2.956
31,58,perceptual,0.03,0.2,competitor,competitor,0,2.026
31,59,perceptual,0.03,0.05,competitor,competitor,0,2.559
31,60,perceptual,0.1,0.2,target,target,1,3.765
31,61,perceptual,0.03,0.2,target,competitor,0,2.73
31,62,perceptual,0.03,0.05,target,decoy,0,3.408
31,63,numeric,0.03,0.2,target,competitor,0,6.687
31,64,perceptual,0.03,0.05,target,decoy,0,3.105
31,65,numeric,0.1,0.2,competitor,competitor,0,4.368
31,66,numeric,0.1,0.05,competitor,target,1,3.232
31,67,numeric,0.1,0.05,competitor,competitor,0,3.392
31,68,perceptual,0.1,0.05,target,competitor,0,3.033
31,69,numeric,0.03,0.05,competitor,target,1,1.994
31,70,numeric,0.03,0.05,target,competitor,0,4.562
31,71,perceptual,0.1,0.2,competitor,target,1,2.55
31,72,perceptual,0.1,0.05,competitor,target,1,4.187
31,73,perceptual,0.1,0.2,target,target,1,2.998
31,74,perceptual,0.03,0.2,competitor,target,1,2.017
31,75,perceptual,0.03,0.05,target,target,1,3.149
31,76,numeric,0.1,0.2,competitor,target,1,2.719
31,77,perceptual,0.1,0.2,target,target,1,1.867
31,78,numeric,0.1,0.2,target,target,1,4.047
31,79,perceptual,0.03,0.05,target,target,1,3.136
31,80,numeric,0.03,0.05,competitor,competitor,0,4.55
31,81,numeric,0.03,0.05,competitor,decoy,0,4.503
31,82,numeric,0.03,0.2,competitor,competitor,0,3.25
31,83,perceptual,0.1,0.2,competitor,target,1,3.302
31,84,numeric,0.03,0.2,competitor,competitor,0,5.3
31,85,numeric,0.03,0.05,competitor,competitor,0,3.806
31,86,perceptual,0.1,0.2,competitor,target,1,4.498
31,87,perceptual,0.03,0.05,competitor,decoy,0,3.915
31,88,numeric,0.1,0.2,competitor,target,1,6.036
31,89,numeric,0.1,0.2,target,competitor,0,4.259
31,90,numeric,0.1,0.2,competitor,target,1,7.25
31,91,numeric,0.1,0.05,target,competitor,0,4.165
31,92,perceptual,0.1,0.05,target,competitor,0,3.51
31,93,perceptual,0.03,0.2,competitor,target,1,6.005
31,94,numeric,0.1,0.05,competitor,target,1,4.609
31,95,numeric,0.1,0.05,target,target,1,3.724
31,96,perceptual,0.03,0.05,target,target,1,4.097
31,97,numeric,0.1,0.2,target,target,1,5.794
31,98,perceptual,0.1,0.05,target,competitor,0,2.555
31,99,perceptual,0.1,0.2,competitor,target,1,2.697
31,100,perceptual,0.1,0.05,target,target,1,4.505
31,101,perceptual,0.03,0.2,competitor,target,1,5.743
31,102,numeric,0.1,0.05,target,competitor,0,4.111
31,103,perceptual,0.1,0.2,target,competitor,0,2.443
31,104,perceptual,0.1,0.05,target,decoy,0,2.674
31,105,perceptual,0.03,0.2,target,competitor,0,2.112
31,106,numeric,0.03,0.2,target,target,1,4.844
31,107,numeric,0.1,0.2,competitor,target,1,4.166
31,108,perceptual,0.03,0.05,target,target,1,2.614
31,109,perceptual,0.1,0.2,target,decoy,0,3.197
31,110,numeric,0.1,0.05,target,target,1,3.219
31,111,numeric,0.1,0.2,competitor,target,1,3.669
31,112,numeric,0.03,0.05,target,target,1,3.682
31,113,perceptual,0.03,0.2,competitor,target,1,2.608
31,114,numeric,0.1,0.05,competitor,competitor,0,3.206
31,115,perceptual,0.1,0.2,target,decoy,0,3.813
31,116,numeric,0.03,0.2,target,decoy,0,3.138
31,117,numeric,0.03,0.05,target,competitor,0,4.343
31,118,perceptual,0.1,0.05,competitor,target,1,3.646
31,119,numeric,0.1,0.05,competitor,target,1,4.151
31,120,numeric,0.1,0.05,target,target,1,3.228
31,121,perceptual,0.03,0.2,target,competitor,0,2.708
31,122,perceptual,0.03,0.05,target,competitor,0,2.771
31,123,numeric,0.03,0.2,competitor,target,1,5.479
31,124,numeric,0.03,0.2,target,target,1,3.94
31,125,perceptual,0.1,0.05,competitor,target,1,3.977
31,126,perceptual,0.1,0.2,competitor,target,1,2.631
31,127,numeric,0.03,0.2,competitor,competitor,0,3.543
31,128,numeric,0.03,0.05,competitor,target,1,3.456
31,129,numeric,0.1,0.2,target,target,1,2.885
31,130,numeric,0.03,0.2,competitor,target,1,3.121
31,131,perceptual,0.03,0.05,competitor,target,1,2.591
31,132,numeric,0.03,0.2,target,target,1,2.793
31,133,perceptual,0.03,0.2,target,decoy,0,3.195
31,134,perceptual,0.1,0.05,competitor,target,1,2.054
31,135,numeric,0.03,0.05,competitor,competitor,0,5.747
31,136,numeric,0.1,0.05,target,target,1,5.765
31,137,numeric,0.03,0.05,competitor,competitor,0,4.974
31,138,perceptual,0.1,0.2,competitor,decoy,0,3.323
31,139,perceptual,0.03,0.2,competitor,target,1,4.914
31,140,numeric,0.1,0.05,target,decoy,0,2.527
31,141,perceptual,0.1,0.2,competitor,competitor,0,4.466
31,142,perceptual,0.1,0.2,competitor,decoy,0,2.864
31,143,numeric,0.03,0.2,competitor,target,1,3.453
31,144,perceptual,0.1,0.05,target,target,1,4.878
31,145,perceptual,0.1,0.05,competitor,target,1,2.547
31,146,perceptual,0.1,0.2,target,target,1,2.032
31,147,perceptual,0.1,0.05,target,competitor,0,2.47
31,148,numeric,0.1,0.05,competitor,competitor,0,3.464
31,149,numeric,0.1,0.05,competitor,target,1,4.935
31,150,numeric,0.03,0.2,target,competitor,0,2.523
31,151,numeric,0.03,0.2,competitor,target,1,4.195
31,152,perceptual,0.1,0.2,target,target,1,5.032
31,153,numeric,0.1,0.2,target,target,1,4.229
31,154,perceptual,0.03,0.05,competitor,target,1,4.13
31,155,numeric,0.1,0.2,competitor,competitor,0,3.078
31,156,perceptual,0.03,0.05,target,target,1,2.358
31,157,numeric,0.03,0.2,competitor,competitor,0,2.042
31,158,numeric,0.1,0.2,competitor,target,1,3.371
31,159,perceptual,0.1,0.2,competitor,competitor,0,3.478
31,160,numeric,0.03,0.2,target,competitor,0,2.575
31,161,numeric,0.03,0.2,competitor,competitor,0,4.401
31,162,perceptual,0.1,0.2,competitor,target,1,3.187
31,163,perceptual,0.03,0.05,target,target,1,4.317
31,164,numeric,0.03,0.2,target,target,1,3.324
31,165,perceptual,0.1,0.05,competitor,decoy,0,3.818
31,166,numeric,0.03,0.2,competitor,target,1,3.202
31,167,perceptual,0.1,0.05,target,target,1,2.495
31,168,numeric,0.03,0.05,target,decoy,0,3.157
31,169,perceptual,0.03,0.05,competitor,target,1,2.163
31,170,numeric,0.03,0.2,target,target,1,4.135
31,171,perceptual,0.1,0.2,target,target,1,4.527
31,172,perceptual,0.03,0.2,competitor,target,1,2.521
31,173,perceptual,0.03,0.2,competitor,target,1,2.279
31,174,perceptual,0.03,0.2,target,competitor,0,3.557
31,175,perceptual,0.1,0.2,competitor,target,1,2.832
31,176,numeric,0.03,0.2,target,competitor,0,3.619
31,177,perceptual,0.03,0.2,competitor,target,1,2.955
31,178,perceptual,0.03,0.05,target,competitor,0,3.479
31,179,perceptual,0.1,0.05,target,target,1,2.438
31,180,numeric,0.03,0.05,competitor,target,1,3.323
31,181,numeric,0.1,0.05,competitor,target,1,4.579
31,182,numeric,0.03,0.05,target,competitor,0,13.265
